id,f_analisis,var_rpta,segmento
32967,201702,0,0
32968,201704,0,0
32969,201707,0,4
32970,201610,0,1
32971,201606,0,4
32972,201609,0,5
32973,201712,0,0
32974,201710,0,0
32975,201704,0,5
32976,201805,0,5
32977,201610,0,3
32978,201712,0,5
32979,201805,0,4
32980,201603,0,1
32981,201601,0,4
32982,201710,0,5
32983,201702,0,2
32984,201803,0,2
32985,201710,0,5
32986,201707,0,0
32987,201807,0,4
32988,201709,0,5
32989,201804,0,0
32990,201802,0,0
32991,201602,0,1
32992,201704,0,4
32993,201807,0,4
32994,201602,0,5
32995,201702,1,5
32996,201806,0,5
32997,201701,0,5
32998,201607,0,5
32999,201801,0,0
33000,201804,0,0
33001,201803,0,5
33002,201603,0,0
33003,201610,0,5
33004,201806,0,0
33005,201611,0,5
33006,201611,1,5
33007,201610,0,4
33008,201601,0,5
33009,201712,0,5
33010,201801,0,4
33011,201806,0,1
33012,201805,0,5
33013,201807,0,5
33014,201708,0,5
33015,201807,0,4
33016,201709,0,5
33017,201707,0,4
33018,201710,0,4
33019,201706,0,5
33020,201702,0,0
33021,201704,0,0
33022,201702,0,3
33023,201610,0,5
33024,201807,0,5
33025,201804,1,5
33026,201702,0,4
33027,201609,1,5
33028,201609,0,5
33029,201704,0,0
33030,201702,0,5
33031,201606,0,5
33032,201607,0,5
33033,201606,0,4
33034,201711,0,5
33035,201602,0,5
33036,201703,0,5
33037,201702,0,5
33038,201705,1,5
33039,201801,0,0
33040,201701,0,5
33041,201611,0,0
33042,201804,0,5
33043,201607,0,5
33044,201602,0,1
33045,201610,0,0
33046,201712,0,0
33047,201610,0,5
33048,201703,0,5
33049,201605,0,5
33050,201803,0,5
33051,201606,0,5
33052,201806,0,5
33053,201607,0,5
33054,201608,0,5
33055,201803,0,2
33056,201710,0,5
33057,201612,0,5
33058,201606,0,5
33059,201802,0,5
33060,201807,0,4
33061,201807,0,5
33062,201709,0,5
33063,201602,0,5
33064,201801,0,4
33065,201609,0,5
33066,201701,0,0
33067,201704,0,4
33068,201601,0,0
33069,201702,0,4
33070,201604,0,0
33071,201702,0,1
33072,201604,1,5
33073,201804,0,4
33074,201611,0,3
33075,201605,0,1
33076,201805,0,5
33077,201807,0,4
33078,201608,0,5
33079,201604,0,5
33080,201609,0,5
33081,201802,0,5
33082,201611,0,4
33083,201709,0,5
33084,201708,0,5
33085,201707,0,0
33086,201805,0,5
33087,201712,0,5
33088,201710,0,0
33089,201804,0,2
33090,201711,0,4
33091,201709,0,5
33092,201610,0,5
33093,201804,0,1
33094,201805,0,1
33095,201803,0,5
33096,201605,0,0
33097,201709,0,5
33098,201610,0,0
33099,201703,0,4
33100,201706,0,5
33101,201708,0,5
33102,201707,0,4
33103,201612,0,5
33104,201705,1,5
33105,201805,0,5
33106,201705,0,4
33107,201806,0,5
33108,201708,0,5
33109,201706,0,1
33110,201806,0,5
33111,201803,0,5
33112,201702,0,5
33113,201612,0,5
33114,201606,0,1
33115,201701,0,0
33116,201804,0,2
33117,201708,0,0
33118,201608,0,2
33119,201805,0,4
33120,201710,0,4
33121,201708,0,0
33122,201604,0,0
33123,201707,0,5
33124,201706,0,0
33125,201611,0,5
33126,201807,0,5
33127,201702,0,5
33128,201606,0,5
33129,201701,0,5
33130,201806,0,4
33131,201711,0,4
33132,201707,0,0
33133,201708,0,5
33134,201807,0,5
33135,201707,0,5
33136,201706,0,5
33137,201805,0,4
33138,201611,0,5
33139,201607,0,4
33140,201608,0,5
33141,201604,0,4
33142,201706,0,0
33143,201703,0,5
33144,201703,0,5
33145,201601,0,1
33146,201703,1,5
33147,201602,1,5
33148,201602,0,5
33149,201707,0,5
33150,201803,0,5
33151,201607,1,1
33152,201705,0,5
33153,201803,0,5
33154,201606,0,4
33155,201604,0,1
33156,201606,0,5
33157,201710,0,4
33158,201611,0,5
33159,201701,0,5
33160,201807,0,5
33161,201806,0,1
33162,201805,0,5
33163,201805,0,5
33164,201709,0,5
33165,201703,0,5
33166,201610,0,2
33167,201609,1,1
33168,201609,0,0
33169,201706,0,5
33170,201707,0,5
33171,201709,0,5
33172,201807,1,0
33173,201805,0,2
33174,201710,0,5
33175,201701,0,5
33176,201701,0,5
33177,201709,0,5
33178,201611,0,4
33179,201706,1,1
33180,201802,0,5
33181,201610,0,4
33182,201803,0,5
33183,201802,0,5
33184,201803,0,0
33185,201601,1,5
33186,201703,0,4
33187,201609,0,5
33188,201804,0,5
33189,201706,0,0
33190,201805,0,5
33191,201711,0,0
33192,201610,0,0
33193,201602,0,0
33194,201603,0,0
33195,201604,0,0
33196,201602,0,0
33197,201610,0,5
33198,201711,0,4
33199,201701,0,4
33200,201709,1,0
33201,201711,0,5
33202,201705,0,3
33203,201606,0,4
33204,201702,0,2
33205,201603,0,4
33206,201701,0,0
33207,201609,0,2
33208,201705,0,5
33209,201704,0,5
33210,201711,0,5
33211,201707,0,5
33212,201610,0,1
33213,201711,0,5
33214,201705,0,0
33215,201612,0,0
33216,201806,0,5
33217,201610,0,5
33218,201803,0,1
33219,201701,0,5
33220,201701,0,5
33221,201601,0,5
33222,201804,0,5
33223,201803,0,5
33224,201611,0,5
33225,201608,0,4
33226,201607,0,4
33227,201611,0,1
33228,201711,0,5
33229,201707,0,5
33230,201603,0,0
33231,201607,0,5
33232,201709,0,5
33233,201710,0,4
33234,201802,0,5
33235,201604,0,5
33236,201804,0,0
33237,201802,0,5
33238,201711,0,4
33239,201704,0,4
33240,201708,0,5
33241,201610,0,5
33242,201803,0,3
33243,201711,0,0
33244,201602,0,5
33245,201609,0,4
33246,201601,0,0
33247,201708,0,5
33248,201712,0,0
33249,201709,0,4
33250,201711,0,5
33251,201802,0,4
33252,201705,0,5
33253,201711,0,0
33254,201707,0,5
33255,201807,0,5
33256,201807,0,5
33257,201711,0,5
33258,201602,0,5
33259,201709,1,4
33260,201609,0,5
33261,201709,0,5
33262,201602,0,0
33263,201602,0,1
33264,201610,0,4
33265,201608,0,5
33266,201705,0,5
33267,201603,0,5
33268,201609,0,5
33269,201604,0,3
33270,201805,0,5
33271,201803,0,0
33272,201711,0,5
33273,201802,0,5
33274,201706,0,4
33275,201803,0,4
33276,201610,0,5
33277,201804,0,0
33278,201707,0,5
33279,201709,0,5
33280,201611,0,0
33281,201705,0,5
33282,201609,0,0
33283,201702,0,0
33284,201602,0,5
33285,201603,0,0
33286,201708,0,5
33287,201711,0,1
33288,201805,0,4
33289,201702,1,5
33290,201806,0,0
33291,201801,0,5
33292,201601,0,4
33293,201804,0,5
33294,201803,0,3
33295,201707,0,5
33296,201805,0,0
33297,201705,0,4
33298,201702,0,5
33299,201702,0,4
33300,201805,0,0
33301,201609,0,0
33302,201709,0,0
33303,201703,0,1
33304,201603,0,4
33305,201610,1,5
33306,201606,1,5
33307,201704,0,4
33308,201604,0,0
33309,201605,0,1
33310,201712,1,0
33311,201602,0,0
33312,201801,0,5
33313,201610,0,4
33314,201602,0,0
33315,201611,0,5
33316,201604,0,1
33317,201807,1,5
33318,201803,0,5
33319,201805,0,4
33320,201701,0,1
33321,201707,0,4
33322,201610,0,5
33323,201611,0,0
33324,201712,0,5
33325,201805,0,5
33326,201702,0,3
33327,201706,0,5
33328,201604,0,2
33329,201701,0,1
33330,201612,0,5
33331,201706,0,4
33332,201708,0,5
33333,201701,0,5
33334,201807,0,5
33335,201710,1,5
33336,201609,0,5
33337,201707,0,5
33338,201705,0,5
33339,201706,0,3
33340,201803,0,5
33341,201711,0,2
33342,201801,0,5
33343,201804,0,5
33344,201705,0,5
33345,201604,0,5
33346,201610,0,5
33347,201704,0,5
33348,201804,0,1
33349,201601,0,5
33350,201706,0,4
33351,201611,1,5
33352,201704,0,5
33353,201608,0,5
33354,201712,0,5
33355,201801,1,5
33356,201611,0,5
33357,201703,0,2
33358,201610,0,5
33359,201804,0,0
33360,201607,0,0
33361,201612,0,5
33362,201601,0,3
33363,201708,0,4
33364,201706,0,5
33365,201803,1,5
33366,201807,0,2
33367,201601,0,1
33368,201606,0,1
33369,201804,1,5
33370,201706,0,0
33371,201712,1,0
33372,201606,0,5
33373,201611,1,5
33374,201701,0,4
33375,201612,0,5
33376,201710,0,1
33377,201703,0,5
33378,201707,0,5
33379,201607,0,5
33380,201712,0,4
33381,201611,0,5
33382,201802,0,4
33383,201706,0,5
33384,201610,0,5
33385,201802,0,4
33386,201705,0,4
33387,201803,0,5
33388,201703,0,4
33389,201807,0,4
33390,201803,0,5
33391,201709,0,5
33392,201607,0,5
33393,201610,0,5
33394,201707,0,0
33395,201703,0,5
33396,201708,0,5
33397,201705,0,5
33398,201605,0,0
33399,201604,0,2
33400,201606,0,5
33401,201702,0,4
33402,201709,0,4
33403,201601,0,4
33404,201607,1,5
33405,201701,0,0
33406,201707,0,0
33407,201601,0,2
33408,201801,0,3
33409,201805,0,5
33410,201606,0,5
33411,201611,0,5
33412,201709,0,0
33413,201705,0,5
33414,201603,0,4
33415,201603,0,4
33416,201803,0,1
33417,201603,0,0
33418,201805,0,4
33419,201610,0,5
33420,201806,0,4
33421,201712,0,5
33422,201703,0,0
33423,201609,1,0
33424,201612,0,5
33425,201604,0,5
33426,201708,0,5
33427,201611,0,4
33428,201708,0,0
33429,201707,0,4
33430,201708,0,0
33431,201603,0,0
33432,201805,0,5
33433,201701,0,5
33434,201712,0,5
33435,201606,0,5
33436,201701,0,2
33437,201611,0,0
33438,201804,0,4
33439,201801,0,4
33440,201704,0,0
33441,201609,0,5
33442,201605,0,2
33443,201707,0,5
33444,201712,0,2
33445,201706,0,5
33446,201711,1,0
33447,201712,0,5
33448,201612,0,5
33449,201708,0,4
33450,201701,0,5
33451,201705,0,5
33452,201804,1,5
33453,201602,0,2
33454,201709,0,4
33455,201710,0,0
33456,201706,0,4
33457,201705,0,0
33458,201609,1,0
33459,201703,0,5
33460,201612,0,4
33461,201804,0,5
33462,201803,0,5
33463,201712,0,4
33464,201803,0,4
33465,201612,1,1
33466,201711,0,5
33467,201611,0,5
33468,201611,0,1
33469,201605,0,5
33470,201803,0,4
33471,201804,0,4
33472,201602,0,0
33473,201607,1,5
33474,201604,0,4
33475,201601,0,5
33476,201611,0,5
33477,201611,0,4
33478,201803,0,4
33479,201705,0,5
33480,201604,0,0
33481,201607,0,0
33482,201709,0,5
33483,201804,0,5
33484,201707,0,4
33485,201601,0,5
33486,201804,0,0
33487,201801,0,5
33488,201703,0,5
33489,201606,0,1
33490,201708,0,0
33491,201704,0,4
33492,201607,1,1
33493,201611,0,5
33494,201706,0,4
33495,201712,0,5
33496,201711,0,0
33497,201706,0,5
33498,201709,0,5
33499,201804,0,1
33500,201605,0,4
33501,201709,0,5
33502,201604,0,5
33503,201802,0,5
33504,201711,0,0
33505,201610,0,1
33506,201709,0,4
33507,201707,0,4
33508,201703,0,1
33509,201701,0,4
33510,201806,0,4
33511,201708,1,5
33512,201807,0,4
33513,201603,0,5
33514,201710,0,5
33515,201612,0,5
33516,201708,0,4
33517,201805,0,2
33518,201702,0,2
33519,201711,0,4
33520,201602,0,5
33521,201708,0,5
33522,201708,0,5
33523,201704,0,5
33524,201706,0,0
33525,201607,0,4
33526,201703,0,4
33527,201702,0,3
33528,201807,0,2
33529,201707,0,2
33530,201705,0,0
33531,201601,0,0
33532,201603,0,4
33533,201805,0,5
33534,201805,0,5
33535,201806,0,5
33536,201610,0,5
33537,201610,0,1
33538,201805,1,5
33539,201709,0,2
33540,201611,0,5
33541,201602,0,5
33542,201707,0,5
33543,201710,0,5
33544,201705,0,5
33545,201807,0,5
33546,201706,0,4
33547,201609,0,1
33548,201612,0,3
33549,201806,0,0
33550,201705,0,4
33551,201610,0,5
33552,201708,0,0
33553,201708,0,5
33554,201712,0,4
33555,201806,0,1
33556,201711,0,0
33557,201711,0,5
33558,201804,0,5
33559,201709,0,5
33560,201611,0,5
33561,201605,0,0
33562,201708,0,4
33563,201711,0,2
33564,201604,0,5
33565,201705,0,0
33566,201703,0,5
33567,201605,0,5
33568,201804,0,4
33569,201605,0,5
33570,201805,0,5
33571,201802,0,5
33572,201804,0,1
33573,201610,0,4
33574,201803,1,5
33575,201711,0,5
33576,201804,0,5
33577,201806,0,5
33578,201612,0,5
33579,201603,0,0
33580,201703,0,5
33581,201701,0,2
33582,201802,0,0
33583,201709,0,4
33584,201704,0,5
33585,201806,1,4
33586,201609,0,0
33587,201612,0,5
33588,201709,0,4
33589,201703,0,1
33590,201712,0,1
33591,201712,0,0
33592,201801,0,5
33593,201705,1,0
33594,201803,0,5
33595,201607,0,5
33596,201702,0,5
33597,201802,0,5
33598,201803,0,5
33599,201601,0,4
33600,201807,0,4
33601,201612,0,5
33602,201803,0,5
33603,201705,0,1
33604,201602,0,5
33605,201605,0,0
33606,201606,0,1
33607,201704,0,2
33608,201604,0,4
33609,201806,0,4
33610,201709,0,4
33611,201605,0,4
33612,201801,0,4
33613,201702,0,5
33614,201709,0,4
33615,201605,0,0
33616,201801,0,2
33617,201703,0,4
33618,201803,0,5
33619,201801,0,2
33620,201603,0,0
33621,201704,0,4
33622,201701,0,4
33623,201803,0,5
33624,201702,0,0
33625,201611,0,1
33626,201708,0,3
33627,201605,0,5
33628,201606,0,2
33629,201701,0,2
33630,201609,0,5
33631,201710,1,0
33632,201612,0,5
33633,201705,0,1
33634,201709,0,5
33635,201707,0,5
33636,201802,0,0
33637,201807,0,5
33638,201807,0,4
33639,201707,0,4
33640,201711,0,5
33641,201611,0,2
33642,201609,0,0
33643,201805,0,5
33644,201711,0,2
33645,201804,0,4
33646,201802,0,5
33647,201702,0,5
33648,201804,0,5
33649,201709,0,2
33650,201604,0,4
33651,201603,0,5
33652,201702,0,5
33653,201609,0,4
33654,201701,0,4
33655,201602,0,5
33656,201711,0,5
33657,201612,0,5
33658,201606,0,4
33659,201609,0,5
33660,201806,0,3
33661,201711,0,4
33662,201710,1,4
33663,201803,0,5
33664,201604,0,2
33665,201712,0,1
33666,201704,0,5
33667,201606,0,2
33668,201705,0,5
33669,201608,0,5
33670,201603,0,4
33671,201610,0,5
33672,201611,0,5
33673,201611,0,5
33674,201708,0,4
33675,201709,0,4
33676,201611,0,5
33677,201704,0,0
33678,201711,0,4
33679,201704,1,0
33680,201602,1,0
33681,201710,0,3
33682,201802,0,5
33683,201604,0,2
33684,201606,0,5
33685,201710,0,4
33686,201804,1,0
33687,201701,0,5
33688,201806,0,5
33689,201704,0,5
33690,201603,0,4
33691,201805,0,5
33692,201602,0,4
33693,201802,0,0
33694,201703,0,5
33695,201701,0,4
33696,201607,0,1
33697,201604,0,5
33698,201607,0,0
33699,201705,0,4
33700,201710,0,4
33701,201803,0,4
33702,201807,0,4
33703,201611,0,0
33704,201703,0,5
33705,201706,0,5
33706,201707,0,5
33707,201802,0,4
33708,201706,0,4
33709,201711,0,3
33710,201708,0,4
33711,201704,0,2
33712,201611,0,1
33713,201807,0,4
33714,201712,0,4
33715,201709,0,5
33716,201611,0,0
33717,201608,0,0
33718,201710,0,1
33719,201605,0,4
33720,201610,0,0
33721,201610,0,5
33722,201610,0,0
33723,201611,0,0
33724,201603,0,0
33725,201707,0,4
33726,201611,0,4
33727,201805,0,5
33728,201802,0,4
33729,201603,1,1
33730,201601,0,3
33731,201706,0,5
33732,201805,0,4
33733,201612,0,5
33734,201705,0,5
33735,201707,0,0
33736,201608,1,1
33737,201603,0,5
33738,201710,0,0
33739,201708,0,5
33740,201610,0,5
33741,201707,0,2
33742,201601,0,5
33743,201702,0,4
33744,201804,0,4
33745,201805,0,4
33746,201802,0,5
33747,201606,0,4
33748,201807,0,0
33749,201703,0,5
33750,201712,0,4
33751,201609,0,5
33752,201704,0,4
33753,201702,0,1
33754,201610,0,1
33755,201803,0,5
33756,201611,0,5
33757,201602,0,1
33758,201607,0,4
33759,201703,0,4
33760,201710,0,5
33761,201607,0,0
33762,201708,0,4
33763,201603,0,1
33764,201807,0,4
33765,201604,0,1
33766,201807,0,5
33767,201603,0,5
33768,201611,1,5
33769,201701,0,5
33770,201712,0,1
33771,201706,0,0
33772,201805,0,4
33773,201710,0,5
33774,201612,0,4
33775,201610,0,5
33776,201806,0,5
33777,201706,0,3
33778,201606,0,4
33779,201701,0,5
33780,201707,0,5
33781,201707,0,0
33782,201602,0,0
33783,201609,0,4
33784,201704,0,5
33785,201604,0,2
33786,201710,0,2
33787,201702,0,5
33788,201610,0,4
33789,201612,1,4
33790,201612,0,5
33791,201709,0,0
33792,201804,0,0
33793,201611,0,5
33794,201601,1,4
33795,201704,0,5
33796,201709,0,5
33797,201711,0,5
33798,201804,0,5
33799,201702,0,4
33800,201612,0,5
33801,201711,0,5
33802,201706,0,0
33803,201705,0,2
33804,201608,0,4
33805,201602,1,5
33806,201711,0,2
33807,201601,1,5
33808,201704,0,4
33809,201707,0,5
33810,201704,0,5
33811,201707,0,5
33812,201601,0,5
33813,201606,0,4
33814,201603,0,2
33815,201705,0,1
33816,201803,0,0
33817,201710,0,0
33818,201806,1,5
33819,201611,0,4
33820,201603,0,5
33821,201609,0,4
33822,201807,1,0
33823,201709,0,1
33824,201805,0,5
33825,201706,0,4
33826,201607,0,5
33827,201605,0,5
33828,201707,0,4
33829,201609,0,0
33830,201611,0,3
33831,201708,0,5
33832,201703,0,5
33833,201705,0,4
33834,201712,0,5
33835,201603,1,1
33836,201607,0,4
33837,201802,0,1
33838,201609,0,5
33839,201703,0,4
33840,201605,0,4
33841,201601,0,5
33842,201605,0,5
33843,201706,1,1
33844,201601,0,1
33845,201706,0,5
33846,201709,0,2
33847,201701,0,5
33848,201706,0,5
33849,201708,0,5
33850,201801,0,5
33851,201807,0,5
33852,201707,0,1
33853,201710,0,2
33854,201807,0,4
33855,201706,0,1
33856,201802,0,5
33857,201601,0,0
33858,201701,0,5
33859,201601,0,4
33860,201601,0,4
33861,201709,0,2
33862,201610,0,4
33863,201805,0,5
33864,201802,1,0
33865,201712,1,0
33866,201707,0,5
33867,201710,0,0
33868,201803,0,4
33869,201609,0,0
33870,201709,0,5
33871,201710,0,0
33872,201802,0,5
33873,201712,0,2
33874,201611,0,0
33875,201701,1,1
33876,201804,0,5
33877,201607,0,4
33878,201604,0,5
33879,201706,0,0
33880,201606,0,4
33881,201612,0,5
33882,201601,0,0
33883,201705,0,5
33884,201606,0,5
33885,201805,0,0
33886,201606,0,5
33887,201710,0,3
33888,201610,0,5
33889,201711,0,5
33890,201706,0,5
33891,201707,1,5
33892,201708,0,4
33893,201606,0,5
33894,201607,0,5
33895,201708,1,0
33896,201711,0,2
33897,201603,0,5
33898,201804,0,5
33899,201707,0,4
33900,201703,0,4
33901,201602,0,0
33902,201602,0,1
33903,201801,0,5
33904,201703,0,5
33905,201704,0,0
33906,201707,0,5
33907,201708,0,3
33908,201806,0,5
33909,201603,0,5
33910,201702,1,0
33911,201607,0,0
33912,201806,1,0
33913,201703,0,4
33914,201709,0,4
33915,201705,0,5
33916,201712,1,0
33917,201802,0,4
33918,201601,0,1
33919,201602,0,0
33920,201703,0,5
33921,201708,0,5
33922,201607,0,0
33923,201707,0,5
33924,201706,0,5
33925,201701,0,5
33926,201706,0,2
33927,201611,0,5
33928,201807,0,0
33929,201708,0,2
33930,201712,0,5
33931,201603,0,2
33932,201703,0,3
33933,201701,0,5
33934,201607,0,5
33935,201609,0,5
33936,201605,0,5
33937,201604,0,0
33938,201601,0,2
33939,201602,0,1
33940,201802,0,5
33941,201610,0,5
33942,201709,0,5
33943,201711,0,1
33944,201706,0,4
33945,201708,0,0
33946,201610,0,5
33947,201611,0,4
33948,201801,0,5
33949,201806,0,4
33950,201704,0,4
33951,201707,0,5
33952,201603,0,4
33953,201601,0,5
33954,201807,1,1
33955,201804,0,0
33956,201706,0,5
33957,201705,0,1
33958,201710,0,5
33959,201602,0,5
33960,201705,1,1
33961,201710,0,2
33962,201709,0,1
33963,201706,0,4
33964,201803,0,5
33965,201606,0,5
33966,201604,0,5
33967,201611,0,0
33968,201710,0,5
33969,201803,0,4
33970,201705,0,1
33971,201708,0,5
33972,201710,0,2
33973,201701,0,5
33974,201711,0,5
33975,201706,0,0
33976,201610,0,5
33977,201804,0,5
33978,201807,0,5
33979,201804,1,5
33980,201805,0,5
33981,201612,0,5
33982,201708,0,2
33983,201710,0,4
33984,201602,0,4
33985,201610,0,4
33986,201705,0,5
33987,201804,0,5
33988,201801,0,5
33989,201609,0,5
33990,201806,0,1
33991,201611,1,1
33992,201610,0,1
33993,201707,0,5
33994,201802,0,4
33995,201807,0,5
33996,201605,0,5
33997,201607,0,5
33998,201603,0,5
33999,201804,0,4
34000,201603,0,3
34001,201702,1,0
34002,201604,0,5
34003,201612,1,1
34004,201712,0,4
34005,201702,0,5
34006,201602,0,0
34007,201807,0,0
34008,201710,0,4
34009,201604,0,2
34010,201607,0,1
34011,201711,0,4
34012,201608,0,1
34013,201703,0,4
34014,201609,0,4
34015,201712,0,5
34016,201803,1,1
34017,201601,0,5
34018,201703,0,5
34019,201704,0,5
34020,201804,0,0
34021,201711,0,5
34022,201707,0,5
34023,201707,0,2
34024,201802,0,5
34025,201801,1,4
34026,201807,0,4
34027,201703,0,5
34028,201608,0,5
34029,201708,0,4
34030,201609,0,5
34031,201602,0,5
34032,201712,0,4
34033,201702,0,0
34034,201710,0,5
34035,201803,1,5
34036,201706,0,5
34037,201706,0,2
34038,201803,0,1
34039,201609,0,5
34040,201805,0,5
34041,201710,0,4
34042,201706,0,4
34043,201708,0,5
34044,201604,0,4
34045,201603,0,0
34046,201805,1,0
34047,201710,0,5
34048,201807,0,5
34049,201807,1,5
34050,201801,0,5
34051,201603,0,1
34052,201807,1,4
34053,201805,0,0
34054,201609,0,5
34055,201702,1,5
34056,201801,1,0
34057,201704,0,4
34058,201602,0,0
34059,201709,0,5
34060,201803,0,5
34061,201702,0,5
34062,201603,0,5
34063,201802,1,5
34064,201709,0,4
34065,201607,0,5
34066,201703,0,4
34067,201804,0,0
34068,201801,0,5
