id,f_analisis,segmento
94725,201709,4
94726,201707,1
94727,201708,4
94728,201601,1
94729,201606,5
94730,201707,5
94731,201708,5
94732,201612,5
94733,201804,5
94734,201607,4
94735,201709,5
94736,201612,3
94737,201704,5
94738,201611,5
94739,201701,0
94740,201608,5
94741,201712,0
94742,201608,4
94743,201707,0
94744,201706,4
94745,201612,5
94746,201604,3
94747,201709,5
94748,201702,0
94749,201610,4
94750,201802,1
94751,201611,5
94752,201802,0
94753,201606,4
94754,201603,4
94755,201704,4
94756,201710,5
94757,201804,5
94758,201602,5
94759,201601,4
94760,201804,5
94761,201801,4
94762,201601,1
94763,201603,5
94764,201701,5
94765,201704,1
94766,201612,2
94767,201612,5
94768,201607,2
94769,201708,4
94770,201601,4
94771,201708,4
94772,201606,5
94773,201709,5
94774,201712,4
94775,201608,5
94776,201611,5
94777,201604,5
94778,201802,5
94779,201801,5
94780,201704,4
94781,201802,5
94782,201802,0
94783,201703,5
94784,201703,5
94785,201708,5
94786,201611,5
94787,201710,2
94788,201805,4
94789,201807,2
94790,201705,0
94791,201701,0
94792,201611,0
94793,201708,1
94794,201601,5
94795,201807,2
94796,201708,0
94797,201701,4
94798,201705,4
94799,201805,5
94800,201710,2
94801,201703,5
94802,201802,4
94803,201704,5
94804,201803,5
94805,201802,1
94806,201705,5
94807,201702,5
94808,201602,2
94809,201707,2
94810,201702,5
94811,201711,5
94812,201711,4
94813,201601,5
94814,201703,5
94815,201708,5
94816,201701,5
94817,201705,5
94818,201702,5
94819,201612,0
94820,201608,4
94821,201603,0
94822,201801,1
94823,201804,5
94824,201710,4
94825,201607,1
94826,201709,5
94827,201702,5
94828,201610,4
94829,201709,5
94830,201602,2
94831,201608,1
94832,201803,5
94833,201611,5
94834,201709,1
94835,201610,5
94836,201606,2
94837,201608,1
94838,201607,0
94839,201711,4
94840,201611,5
94841,201611,4
94842,201801,5
94843,201707,1
94844,201804,0
94845,201612,5
94846,201712,4
94847,201604,0
94848,201708,1
94849,201608,1
94850,201710,5
94851,201608,5
94852,201610,2
94853,201611,5
94854,201612,4
94855,201708,0
94856,201706,5
94857,201707,5
94858,201611,5
94859,201609,5
94860,201607,5
94861,201807,5
94862,201606,4
94863,201706,5
94864,201710,5
94865,201705,5
94866,201602,2
94867,201611,5
94868,201803,5
94869,201709,4
94870,201607,5
94871,201711,2
94872,201805,4
94873,201710,0
94874,201607,2
94875,201807,5
94876,201710,5
94877,201703,2
94878,201605,1
94879,201607,5
94880,201701,0
94881,201601,4
94882,201802,4
94883,201604,5
94884,201609,1
94885,201708,5
94886,201806,5
94887,201802,5
94888,201603,5
94889,201612,0
94890,201806,5
94891,201709,5
94892,201606,5
94893,201602,0
94894,201607,5
94895,201610,3
94896,201711,5
94897,201609,5
94898,201603,4
94899,201707,0
94900,201711,5
94901,201705,5
94902,201806,5
94903,201601,1
94904,201712,5
94905,201604,3
94906,201602,0
94907,201705,0
94908,201606,0
94909,201704,4
94910,201705,5
94911,201801,5
94912,201601,5
94913,201712,3
94914,201804,5
94915,201704,1
94916,201705,0
94917,201610,5
94918,201710,5
94919,201803,5
94920,201604,4
94921,201609,4
94922,201712,5
94923,201605,2
94924,201705,1
94925,201611,0
94926,201608,5
94927,201601,5
94928,201706,5
94929,201707,4
94930,201707,0
94931,201801,5
94932,201608,4
94933,201707,5
94934,201601,2
94935,201712,5
94936,201804,5
94937,201701,5
94938,201604,5
94939,201710,0
94940,201606,5
94941,201703,1
94942,201805,5
94943,201803,5
94944,201610,0
94945,201708,4
94946,201609,1
94947,201801,5
94948,201806,5
94949,201604,2
94950,201610,4
94951,201612,0
94952,201711,5
94953,201704,3
94954,201710,5
94955,201804,4
94956,201702,4
94957,201709,5
94958,201604,5
94959,201704,5
94960,201807,4
94961,201709,4
94962,201709,4
94963,201804,4
94964,201707,4
94965,201709,5
94966,201606,4
94967,201702,5
94968,201703,1
94969,201703,5
94970,201611,5
94971,201606,2
94972,201707,5
94973,201608,2
94974,201603,3
94975,201710,4
94976,201706,1
94977,201601,1
94978,201708,5
94979,201804,5
94980,201709,5
94981,201711,0
94982,201807,5
94983,201610,5
94984,201803,5
94985,201803,5
94986,201803,2
94987,201610,1
94988,201708,0
94989,201602,5
94990,201603,5
94991,201607,5
94992,201706,5
94993,201702,5
94994,201707,1
94995,201710,5
94996,201705,5
94997,201708,4
94998,201610,5
94999,201605,5
95000,201708,0
95001,201609,5
95002,201703,5
95003,201612,4
95004,201703,5
95005,201610,2
95006,201710,4
95007,201804,4
95008,201603,5
95009,201609,5
95010,201705,0
95011,201804,1
95012,201610,0
95013,201708,4
95014,201705,5
95015,201704,5
95016,201709,3
95017,201607,5
95018,201712,4
95019,201709,5
95020,201601,0
95021,201603,5
95022,201705,5
95023,201611,5
95024,201704,4
95025,201610,2
95026,201602,5
95027,201609,4
95028,201603,5
95029,201710,5
95030,201708,5
95031,201802,5
95032,201807,5
95033,201702,2
95034,201804,5
95035,201609,0
95036,201704,5
95037,201606,0
95038,201607,0
95039,201711,1
95040,201611,5
95041,201710,5
95042,201607,5
95043,201709,0
95044,201607,0
95045,201609,0
95046,201802,0
95047,201803,5
95048,201802,0
95049,201605,5
95050,201611,1
95051,201611,5
95052,201805,4
95053,201610,4
95054,201604,5
95055,201604,5
95056,201704,4
95057,201605,5
95058,201603,3
95059,201702,1
95060,201609,5
95061,201802,1
95062,201601,2
95063,201706,5
95064,201604,5
95065,201606,5
95066,201801,5
95067,201606,5
95068,201711,5
95069,201710,4
95070,201804,0
95071,201710,5
95072,201707,4
95073,201805,4
95074,201602,1
95075,201806,5
95076,201807,5
95077,201606,5
95078,201611,0
95079,201807,4
95080,201802,5
95081,201610,5
95082,201605,5
95083,201708,4
95084,201704,5
95085,201602,4
95086,201711,5
95087,201706,3
95088,201603,5
95089,201709,5
95090,201603,5
95091,201610,2
95092,201807,5
95093,201804,4
95094,201712,5
95095,201804,4
95096,201609,5
95097,201608,4
95098,201608,1
95099,201807,5
95100,201711,2
95101,201804,5
95102,201704,2
95103,201603,5
95104,201701,5
95105,201606,5
95106,201701,5
95107,201703,0
95108,201706,5
95109,201704,0
95110,201703,5
95111,201707,2
95112,201706,0
95113,201607,0
95114,201608,0
95115,201701,5
95116,201804,5
95117,201707,0
95118,201801,5
95119,201804,1
95120,201610,4
95121,201708,4
95122,201801,5
95123,201705,4
95124,201611,5
95125,201609,4
95126,201609,5
95127,201705,4
95128,201708,4
95129,201710,0
95130,201608,5
95131,201712,5
95132,201711,5
95133,201611,5
95134,201708,5
95135,201712,5
95136,201706,4
95137,201701,4
95138,201609,5
95139,201702,4
95140,201711,5
95141,201806,0
95142,201606,1
95143,201706,5
95144,201706,5
95145,201604,5
95146,201712,0
95147,201605,5
95148,201701,5
95149,201607,1
95150,201707,5
95151,201711,5
95152,201801,2
95153,201702,5
95154,201806,4
95155,201802,0
95156,201711,4
95157,201605,5
95158,201712,5
95159,201707,4
95160,201612,1
95161,201709,5
95162,201702,5
95163,201801,0
95164,201612,4
95165,201802,5
95166,201805,4
95167,201709,5
95168,201704,2
95169,201708,0
95170,201805,0
95171,201612,5
95172,201709,3
95173,201807,5
95174,201612,0
95175,201703,5
95176,201705,5
95177,201708,4
95178,201805,5
95179,201804,1
95180,201807,5
95181,201611,5
95182,201804,5
95183,201801,5
95184,201805,4
95185,201602,5
95186,201602,1
95187,201806,5
95188,201710,1
95189,201603,0
95190,201603,2
95191,201603,0
95192,201608,5
95193,201609,4
95194,201708,5
95195,201708,2
95196,201702,1
95197,201604,5
95198,201703,2
95199,201602,5
95200,201612,0
95201,201705,5
95202,201612,5
95203,201802,5
95204,201608,4
95205,201602,0
95206,201707,5
95207,201802,4
95208,201603,4
95209,201612,5
95210,201705,5
95211,201705,1
95212,201706,1
95213,201710,5
95214,201601,5
95215,201712,5
95216,201804,5
95217,201609,5
95218,201705,5
95219,201709,2
95220,201807,4
95221,201708,5
95222,201803,5
95223,201610,5
95224,201611,4
95225,201609,5
95226,201608,5
95227,201609,0
95228,201807,5
95229,201611,5
95230,201801,5
95231,201709,4
95232,201609,5
95233,201706,4
95234,201602,2
95235,201606,4
95236,201802,4
95237,201611,5
95238,201706,5
95239,201603,5
95240,201603,5
95241,201802,0
95242,201802,5
95243,201601,5
95244,201705,4
95245,201707,5
95246,201704,0
95247,201710,0
95248,201609,5
95249,201610,5
95250,201707,0
95251,201707,4
95252,201807,4
95253,201703,5
95254,201708,0
95255,201706,0
95256,201712,5
95257,201705,5
95258,201712,5
95259,201801,1
95260,201601,5
95261,201710,5
95262,201606,0
95263,201612,5
95264,201802,2
95265,201605,4
95266,201708,0
95267,201707,5
95268,201602,5
95269,201609,5
95270,201712,5
95271,201605,4
95272,201611,0
95273,201706,0
95274,201605,5
95275,201704,5
95276,201701,5
95277,201711,4
95278,201604,5
95279,201607,5
95280,201605,0
95281,201805,5
95282,201707,0
95283,201705,0
95284,201712,5
95285,201601,5
95286,201611,5
95287,201704,0
95288,201803,5
95289,201804,4
95290,201606,4
95291,201706,5
95292,201608,5
95293,201711,5
95294,201806,5
95295,201703,5
95296,201706,5
95297,201711,5
95298,201711,5
95299,201612,0
95300,201802,5
95301,201605,5
95302,201710,5
95303,201804,2
95304,201708,5
95305,201704,5
95306,201602,5
95307,201804,0
95308,201707,5
95309,201706,4
95310,201603,5
95311,201709,5
95312,201806,4
95313,201709,5
95314,201601,4
95315,201701,1
95316,201601,5
95317,201705,4
95318,201710,4
95319,201804,1
95320,201704,5
95321,201707,0
95322,201712,4
95323,201610,4
95324,201608,5
95325,201708,0
95326,201706,4
95327,201609,5
95328,201708,5
95329,201609,5
95330,201603,5
95331,201606,5
95332,201707,5
95333,201608,5
95334,201706,1
95335,201701,5
95336,201802,5
95337,201608,1
95338,201803,5
95339,201608,0
95340,201601,4
95341,201710,0
95342,201603,0
95343,201708,5
95344,201801,5
95345,201706,5
95346,201701,5
95347,201704,4
95348,201604,5
95349,201706,1
95350,201604,5
95351,201611,5
95352,201611,5
95353,201802,4
95354,201606,0
95355,201807,0
95356,201603,5
95357,201804,2
95358,201706,2
95359,201707,5
95360,201603,2
95361,201702,5
95362,201806,5
95363,201806,4
95364,201801,5
95365,201807,4
95366,201710,5
95367,201701,4
95368,201709,4
95369,201602,2
95370,201709,5
95371,201803,4
95372,201710,0
95373,201803,2
95374,201606,5
95375,201601,5
95376,201603,1
95377,201807,5
95378,201603,0
95379,201709,5
95380,201605,1
95381,201610,0
95382,201601,5
95383,201611,5
95384,201604,5
95385,201805,4
95386,201711,0
95387,201603,0
95388,201601,2
95389,201609,5
95390,201708,5
95391,201704,4
95392,201708,4
95393,201611,0
95394,201803,5
95395,201609,5
95396,201711,2
95397,201704,4
95398,201609,0
95399,201612,0
95400,201706,1
95401,201710,5
95402,201702,5
95403,201602,5
95404,201804,0
95405,201604,4
95406,201711,0
95407,201606,0
95408,201604,5
95409,201712,4
95410,201605,1
95411,201609,5
95412,201804,0
95413,201703,0
95414,201710,4
95415,201807,5
95416,201802,4
95417,201807,2
95418,201607,0
95419,201709,5
95420,201807,0
95421,201605,1
95422,201706,4
95423,201707,0
95424,201703,4
95425,201705,0
95426,201601,1
95427,201605,1
95428,201805,1
95429,201710,0
95430,201702,5
95431,201610,0
95432,201708,5
95433,201806,5
95434,201609,5
95435,201801,0
95436,201708,2
95437,201611,5
95438,201701,4
95439,201709,4
95440,201706,5
95441,201806,5
95442,201610,5
95443,201610,4
95444,201606,5
95445,201704,5
95446,201710,0
95447,201710,4
95448,201612,4
95449,201711,1
95450,201710,5
95451,201805,5
95452,201604,5
95453,201602,5
95454,201709,5
95455,201707,5
95456,201711,5
95457,201610,5
95458,201705,5
95459,201803,0
95460,201601,5
95461,201610,0
95462,201806,5
95463,201606,0
95464,201601,4
95465,201611,0
95466,201612,5
95467,201710,5
95468,201611,5
95469,201609,0
95470,201612,5
95471,201704,4
95472,201611,5
95473,201708,4
95474,201712,5
95475,201712,4
95476,201607,4
95477,201601,5
95478,201711,5
95479,201705,4
95480,201609,4
95481,201709,5
95482,201701,1
95483,201711,5
95484,201608,2
95485,201602,5
95486,201710,5
95487,201804,4
95488,201609,1
95489,201710,4
95490,201603,1
95491,201806,2
95492,201604,0
95493,201712,5
95494,201707,5
95495,201603,0
95496,201604,4
95497,201806,5
95498,201602,4
95499,201709,5
95500,201804,1
95501,201603,0
95502,201710,1
95503,201711,5
95504,201611,5
95505,201605,5
95506,201602,0
95507,201703,5
95508,201801,3
95509,201609,2
95510,201708,0
95511,201610,5
95512,201705,5
95513,201607,5
95514,201601,0
95515,201709,0
95516,201612,0
95517,201804,2
95518,201609,4
95519,201707,1
95520,201705,4
95521,201807,5
95522,201708,5
95523,201706,0
95524,201803,3
95525,201602,2
95526,201610,5
95527,201711,5
95528,201610,5
95529,201704,1
95530,201606,4
95531,201611,4
95532,201807,5
95533,201609,0
95534,201612,5
95535,201604,4
95536,201807,0
95537,201610,5
95538,201802,5
95539,201709,5
95540,201708,5
95541,201802,5
95542,201608,0
95543,201612,5
95544,201708,5
95545,201803,5
95546,201805,5
95547,201710,5
95548,201710,5
95549,201702,5
95550,201609,5
95551,201706,5
95552,201601,5
95553,201707,4
95554,201803,1
95555,201707,5
95556,201804,5
95557,201607,5
95558,201603,0
95559,201709,2
95560,201607,0
95561,201709,0
95562,201709,4
95563,201706,0
95564,201711,1
95565,201802,5
95566,201702,1
95567,201801,5
95568,201601,0
95569,201710,5
95570,201611,5
95571,201706,5
95572,201606,4
95573,201601,5
95574,201804,4
95575,201805,5
95576,201601,4
95577,201605,4
95578,201605,5
95579,201602,5
95580,201610,0
95581,201707,4
95582,201804,5
95583,201703,4
95584,201704,5
95585,201707,5
95586,201710,4
95587,201807,5
95588,201608,5
95589,201606,5
95590,201807,5
95591,201710,4
95592,201610,5
95593,201803,0
95594,201803,4
95595,201602,4
95596,201712,5
95597,201605,2
95598,201708,0
95599,201702,5
95600,201711,4
95601,201609,0
95602,201804,5
95603,201802,5
95604,201708,5
95605,201706,0
95606,201701,0
95607,201608,5
95608,201612,2
95609,201806,5
95610,201711,5
95611,201710,4
95612,201802,3
95613,201704,5
95614,201604,5
95615,201608,0
95616,201609,5
95617,201605,4
95618,201609,5
95619,201802,4
95620,201703,5
95621,201709,5
95622,201802,5
95623,201707,0
95624,201710,4
95625,201711,4
95626,201802,5
95627,201607,0
95628,201610,0
95629,201607,4
95630,201805,5
95631,201707,4
95632,201603,0
95633,201802,0
95634,201707,0
95635,201612,0
95636,201701,2
95637,201707,4
95638,201707,4
95639,201807,5
95640,201801,0
95641,201709,4
95642,201807,5
95643,201601,5
95644,201610,1
95645,201701,5
95646,201801,1
95647,201710,0
95648,201702,5
95649,201709,0
95650,201803,4
95651,201707,1
95652,201703,5
95653,201805,5
95654,201608,5
95655,201708,4
95656,201601,5
95657,201710,5
95658,201807,5
95659,201602,0
95660,201710,0
95661,201712,4
95662,201706,0
95663,201804,0
95664,201709,4
95665,201702,5
95666,201711,5
95667,201610,1
95668,201709,2
95669,201604,5
95670,201609,1
95671,201803,5
95672,201607,0
95673,201806,5
95674,201612,4
95675,201803,1
95676,201606,4
95677,201707,5
95678,201704,1
95679,201707,5
95680,201708,5
95681,201802,5
95682,201706,4
95683,201605,0
95684,201610,5
95685,201706,0
95686,201703,4
95687,201802,4
95688,201601,2
95689,201709,5
95690,201806,1
95691,201612,5
95692,201710,2
95693,201601,5
95694,201704,0
95695,201712,5
95696,201610,5
95697,201804,4
95698,201807,4
95699,201711,5
95700,201802,5
95701,201807,4
95702,201604,5
95703,201602,5
95704,201801,1
95705,201712,4
95706,201602,5
95707,201612,5
95708,201710,1
95709,201802,5
95710,201806,4
95711,201807,4
95712,201805,4
95713,201703,0
95714,201709,4
95715,201705,5
95716,201801,5
95717,201801,5
95718,201711,5
95719,201710,5
95720,201705,4
95721,201605,1
95722,201603,5
95723,201707,0
95724,201801,1
95725,201806,4
95726,201608,5
95727,201603,0
95728,201711,5
95729,201605,4
95730,201602,5
95731,201607,0
95732,201606,5
95733,201706,0
95734,201607,5
95735,201701,5
95736,201804,5
95737,201710,5
95738,201709,5
95739,201701,5
95740,201606,2
95741,201710,5
95742,201806,0
95743,201612,4
95744,201707,4
95745,201710,0
95746,201712,0
95747,201704,5
95748,201709,5
95749,201804,4
95750,201711,4
95751,201706,4
95752,201806,5
95753,201605,5
95754,201605,0
95755,201611,0
95756,201703,5
95757,201611,0
95758,201703,5
95759,201610,5
95760,201606,5
95761,201701,5
95762,201712,5
95763,201708,5
95764,201606,0
95765,201803,1
95766,201803,5
95767,201806,5
95768,201804,5
95769,201805,5
95770,201701,4
95771,201709,5
95772,201711,5
95773,201601,0
95774,201707,1
95775,201702,1
95776,201612,1
95777,201805,5
95778,201707,4
95779,201609,4
95780,201603,5
95781,201604,0
95782,201710,5
95783,201703,0
95784,201606,5
95785,201708,4
95786,201801,5
95787,201806,5
95788,201609,3
95789,201602,5
